"Country/Region/World","ISO","Sex","Year","Mean systolic blood pressure (mmHg)","Mean systolic blood pressure lower 95% uncertainty interval (mmHg)","Mean systolic blood pressure upper 95% uncertainty interval (mmHg)","Mean diastolic blood pressure (mmHg)","Mean diastolic blood pressure lower 95% uncertainty interval (mmHg)","Mean diastolic blood pressure upper 95% uncertainty interval (mmHg)","Prevalence of raised blood pressure","Prevalence of raised blood pressure lower 95% uncertainty interval","Prevalence of raised blood pressure upper 95% uncertainty interval"
"East and South East Asia",NA,"Women",1978,118.802408327856,115.36773611678,122.346885440816,75.2135811608843,72.8003062400237,77.7750936414825,0.185358019784333,0.134173568269646,0.244341314860575
"East and South East Asia",NA,"Women",1979,118.877023665319,115.776431274808,122.078444672963,75.203885834883,72.9904307076997,77.4735986244331,0.185833687342452,0.137829501574797,0.239954494423262
"East and South East Asia",NA,"Women",1980,118.951194041191,116.162594663502,121.830639765073,75.1938692430344,73.1763761773884,77.2524073499149,0.186377500948263,0.141096542179861,0.236792804448035
"East and South East Asia",NA,"Women",1981,119.030015233172,116.529859825916,121.629577659817,75.187332757762,73.3400492461827,77.0293282639418,0.187022444924547,0.144418689248263,0.233334146604488
"East and South East Asia",NA,"Women",1982,119.110535527333,116.817713831311,121.540595088098,75.1829895685699,73.5140529164621,76.8604316751454,0.187764580953994,0.147851470613234,0.231538342119791
"East and South East Asia",NA,"Women",1983,119.190501799696,117.095848116271,121.394282176626,75.1779464999944,73.656077896037,76.6763115988978,0.188566001339736,0.151294762430333,0.229295727903803
"East and South East Asia",NA,"Women",1984,119.262628066567,117.372270799854,121.250040095837,75.1714807335064,73.7749983529295,76.5452443076408,0.189425605979801,0.154424324353008,0.228152896441882
"East and South East Asia",NA,"Women",1985,119.328322774389,117.593530649493,121.164466848793,75.1665350832763,73.8829179215533,76.4338518408468,0.190361447489663,0.156761563790451,0.22647433370128
"East and South East Asia",NA,"Women",1986,119.387681999226,117.76875057084,121.093120049988,75.1650883264796,73.9763958679552,76.3444116435568,0.191339347686103,0.159461093960397,0.22572852970931
"East and South East Asia",NA,"Women",1987,119.445044135552,117.911362775079,120.988604137286,75.1730968990898,74.0782228894291,76.2824907404991,0.192388445815258,0.161858045292385,0.225212962536438
"East and South East Asia",NA,"Women",1988,119.501025101511,118.039968050236,120.961678282621,75.1893003307755,74.1519271529568,76.2330175770155,0.193497120107219,0.164465794162855,0.224730460415285
"East and South East Asia",NA,"Women",1989,119.553522488465,118.156429129395,120.964310050855,75.211204693017,74.229856751695,76.195797843231,0.194643406789125,0.166740103594183,0.224443245419916
"East and South East Asia",NA,"Women",1990,119.601469180163,118.240114004882,121.00103035818,75.239373932795,74.3053067467659,76.1859127787561,0.195817249273511,0.168771504541044,0.224236380026953
"East and South East Asia",NA,"Women",1991,119.648794289532,118.329569556205,120.975943562913,75.2738887402254,74.3782225385884,76.1856647485662,0.196958670390685,0.170277005700549,0.224278984640461
"East and South East Asia",NA,"Women",1992,119.694909454843,118.38287474773,120.99024934015,75.3150431311453,74.4608540778365,76.1915194931065,0.197976033189385,0.171954470273597,0.224552922681143
"East and South East Asia",NA,"Women",1993,119.731090997646,118.461981494916,121.019197659063,75.3640812771238,74.5197495857566,76.2157729270854,0.198876758400401,0.173341468968989,0.225115642199553
"East and South East Asia",NA,"Women",1994,119.755784438705,118.519990709781,121.024290093899,75.4169270759221,74.5809487630664,76.261022556252,0.199652498065012,0.174359947130257,0.22535628390593
"East and South East Asia",NA,"Women",1995,119.772352619309,118.532030444604,121.036368172506,75.47579945498,74.6435254964062,76.3250634437816,0.200323649452272,0.175284236442699,0.225560701111719
"East and South East Asia",NA,"Women",1996,119.782082172283,118.562039703114,121.015039163528,75.5387359635915,74.6992040534875,76.3591917069181,0.20082412895934,0.176403273233442,0.225679880840631
"East and South East Asia",NA,"Women",1997,119.791458470911,118.602021119184,120.997610900459,75.60757752227,74.7883413548909,76.4165404716499,0.201184600417084,0.177292149636022,0.226148024201976
"East and South East Asia",NA,"Women",1998,119.802575667796,118.635325946854,120.96926292891,75.6801804025519,74.877960566238,76.4633342101882,0.201354217690267,0.178070663946752,0.22604476808476
"East and South East Asia",NA,"Women",1999,119.815213727177,118.678530969803,120.924784925829,75.751063208909,74.9742773706981,76.5184831473894,0.201318434975333,0.17843735416475,0.22579247102023
"East and South East Asia",NA,"Women",2000,119.830396398109,118.751884922771,120.911161777088,75.8140707065314,75.0435614381547,76.5545597555179,0.201033457689415,0.178711763260753,0.22523803948672
"East and South East Asia",NA,"Women",2001,119.850171967084,118.768015515514,120.922416616595,75.8724425258339,75.112307953223,76.6018340061549,0.200551514831938,0.17850376198117,0.22446429122785
"East and South East Asia",NA,"Women",2002,119.881866120221,118.80095821498,120.940918015213,75.9248231976517,75.1682879759634,76.6420986687888,0.199910042027843,0.1777496308781,0.22344977172392
"East and South East Asia",NA,"Women",2003,119.934535492796,118.844544606574,120.999003295845,75.970748820954,75.2252503854075,76.6840006393446,0.199089184615801,0.176862102879699,0.22245390277182
"East and South East Asia",NA,"Women",2004,120.015626584673,118.934270981151,121.061896857298,76.009297761428,75.273084177638,76.7199861853296,0.198070598607604,0.175456497712734,0.221444050822813
"East and South East Asia",NA,"Women",2005,120.126074538363,119.050645917184,121.17480390781,76.0394941650684,75.3016530037819,76.748562142113,0.196919817790416,0.174046674929955,0.220099663201788
"East and South East Asia",NA,"Women",2006,120.269720718955,119.183380996094,121.342324466664,76.063979009301,75.3306022067172,76.7864498354118,0.19565911367438,0.172458521898335,0.219488421925577
"East and South East Asia",NA,"Women",2007,120.435552351132,119.304410885759,121.549290025212,76.0855981011049,75.3290288702868,76.8199063807724,0.194357153866454,0.170432811425474,0.219266656576613
"East and South East Asia",NA,"Women",2008,120.614115409961,119.43515461507,121.78291449624,76.1052437902973,75.3175050888326,76.8978918116836,0.193023069578814,0.168231590390607,0.219569773505207
"East and South East Asia",NA,"Women",2009,120.800483184573,119.537337531814,122.072942531707,76.1257915065916,75.2542524795837,76.9771839325279,0.191683963511723,0.165508067563765,0.220194428981702
"East and South East Asia",NA,"Women",2010,120.983156722669,119.552681807825,122.438450127887,76.1457143571155,75.1840702104331,77.1215235343937,0.19026427026654,0.162266335903333,0.22097581005989
"East and South East Asia",NA,"Women",2011,121.160362753929,119.52887995465,122.824629467046,76.1677517620043,75.0862951799333,77.282176802203,0.188787478583559,0.158723513599559,0.221799052242292
"East and South East Asia",NA,"Women",2012,121.335847846828,119.48775326067,123.255311016252,76.1881402895764,74.94664985425,77.4950649684319,0.187193428433573,0.155158263147351,0.223181168874277
"East and South East Asia",NA,"Women",2013,121.505168839139,119.361487666517,123.72313767718,76.206670608666,74.7879193346569,77.7014192843995,0.185554792790211,0.150859417237563,0.225573010342825
"East and South East Asia",NA,"Women",2014,121.661672124784,119.169911973975,124.240428548858,76.2196760160888,74.5976062331235,77.9451426678357,0.183846653744998,0.146647017834667,0.228265339229571
"East and South East Asia",NA,"Women",2015,121.807320807078,118.932643751891,124.796742962177,76.2285969218307,74.3764560045744,78.2337845252878,0.18206922826242,0.142524193460191,0.230359802763021
"High-income Asia Pacific",NA,"Women",1975,127.880285043302,125.178583355427,130.459390667629,76.4182491181246,74.5664641164834,78.2802601429519,0.278752773208523,0.224821150943827,0.338452549354839
"High-income Asia Pacific",NA,"Women",1976,127.541784848496,125.084171072876,129.898601786411,76.3058280916447,74.6291532905406,77.9703013598316,0.274461793977792,0.225222701190394,0.329556991252867
"High-income Asia Pacific",NA,"Women",1977,127.183719817493,124.9743976003,129.358622557235,76.1802704662096,74.646096335982,77.7176053028721,0.269807479497902,0.224656125240485,0.320189499759237
"High-income Asia Pacific",NA,"Women",1978,126.811018124892,124.76432632117,128.802757437237,76.0420550821051,74.6190318723975,77.4689259797568,0.26488530707317,0.223377328738755,0.311409730733612
"High-income Asia Pacific",NA,"Women",1979,126.42874997336,124.50699460192,128.285112330726,75.8963162608864,74.5725345038792,77.2170810333037,0.259821273803628,0.221013016522382,0.302831783799348
"High-income Asia Pacific",NA,"Women",1980,126.042651052271,124.206910890857,127.799004546194,75.7441103227567,74.4983181997152,76.9702170571475,0.254695045374273,0.21803171132661,0.294583850263301
"High-income Asia Pacific",NA,"Women",1981,125.657595379352,123.886987632222,127.335686386028,75.5866300133594,74.4072972348829,76.7762353582159,0.249520237114086,0.215164390198943,0.285992838867859
"High-income Asia Pacific",NA,"Women",1982,125.276519381429,123.565371997744,126.909054382215,75.4305962921296,74.2808785738896,76.5588779506406,0.244360717827076,0.211839617523605,0.279217804418003
"High-income Asia Pacific",NA,"Women",1983,124.904439192893,123.251897688926,126.507122636061,75.2791261369535,74.1807109313688,76.3695924824299,0.239279441469214,0.207889693877828,0.272700621362608
"High-income Asia Pacific",NA,"Women",1984,124.546831372867,122.920784682372,126.13734477745,75.1361682567077,74.0652502033075,76.1921678381968,0.234280500944156,0.203690196822121,0.266372719941623
"High-income Asia Pacific",NA,"Women",1985,124.209425657247,122.61852730862,125.755702447904,75.0046429288854,73.9458635435201,76.0282743235352,0.22942119261394,0.199845603322539,0.259977583336835
"High-income Asia Pacific",NA,"Women",1986,123.89987991349,122.349477852269,125.427998716322,74.884151320673,73.8666150012669,75.8918987000198,0.224679180558822,0.196282183247823,0.25418733715634
"High-income Asia Pacific",NA,"Women",1987,123.613538466036,122.104112481905,125.118949370273,74.777507808637,73.7750509565157,75.7720540357456,0.220080355725808,0.192459986738521,0.248599731049346
"High-income Asia Pacific",NA,"Women",1988,123.341313216445,121.84831823166,124.822592822206,74.6791121028924,73.6875869730287,75.6553798946764,0.215642561494364,0.188448346088222,0.243693957204621
"High-income Asia Pacific",NA,"Women",1989,123.078995439863,121.622286405819,124.521445206622,74.5823002032587,73.6116623832182,75.5631792656165,0.211302143423556,0.184822640379843,0.238990694094553
"High-income Asia Pacific",NA,"Women",1990,122.820520631385,121.411572483048,124.247969957729,74.4859090508605,73.5398635042577,75.4448862197,0.207038337171233,0.180958190170843,0.233598263013713
"High-income Asia Pacific",NA,"Women",1991,122.556578151937,121.161455330725,123.95707581006,74.3876693143739,73.4541598946494,75.3597783492044,0.202875680241915,0.177637381249484,0.229011324510786
"High-income Asia Pacific",NA,"Women",1992,122.284590663274,120.918281291658,123.658620634434,74.2808037415079,73.3656803531618,75.2396888579983,0.198708679644862,0.174324259010537,0.224273782707272
"High-income Asia Pacific",NA,"Women",1993,121.996985359083,120.659965217362,123.345687194215,74.1605357348892,73.2716059194554,75.0905301700136,0.194524314302273,0.170310434459647,0.219731687163596
"High-income Asia Pacific",NA,"Women",1994,121.688819570892,120.36858148701,123.014828698407,74.0243176037586,73.143871434999,74.9258856765039,0.190274168628832,0.166654915321612,0.214922031861827
"High-income Asia Pacific",NA,"Women",1995,121.361140870721,120.071072631121,122.648540546095,73.8738769824328,72.999370712777,74.7668531640533,0.186028529220952,0.162970977884447,0.209767692674109
"High-income Asia Pacific",NA,"Women",1996,121.01377396154,119.751858092755,122.292454671975,73.715442081015,72.8539105089856,74.5866716316071,0.181873843929461,0.159667927142148,0.204983438626225
"High-income Asia Pacific",NA,"Women",1997,120.654110231287,119.417210537323,121.884681702493,73.5509077440944,72.6942733926298,74.4012526522718,0.177773332610486,0.156174992040958,0.200276835764769
"High-income Asia Pacific",NA,"Women",1998,120.291083880795,119.066769194892,121.518369434064,73.391821115467,72.5535276978045,74.2159974388164,0.173828804275204,0.152803390310466,0.195706050306374
"High-income Asia Pacific",NA,"Women",1999,119.931510283869,118.731490170658,121.116143488911,73.2439363256429,72.4169649091761,74.0446272166322,0.170036913632135,0.149556392565327,0.191957961586282
"High-income Asia Pacific",NA,"Women",2000,119.577125461935,118.389082857487,120.738616153822,73.1075071214601,72.29501139459,73.8793342918425,0.166406007104643,0.146458109202256,0.187752869769608
"High-income Asia Pacific",NA,"Women",2001,119.23708613427,118.074512412905,120.389663101122,72.9892268776801,72.1792310279509,73.7513682763173,0.162933636661331,0.14392881935096,0.183677874612248
"High-income Asia Pacific",NA,"Women",2002,118.912534356101,117.769326524564,120.050246368427,72.8861207415805,72.1039362831682,73.6461409007243,0.159558156575187,0.140806893075499,0.180087580734304
"High-income Asia Pacific",NA,"Women",2003,118.600775454311,117.459478677077,119.724090719287,72.7977080004247,72.0078999125911,73.5478132714707,0.156271612408618,0.137846476981375,0.176594178412067
"High-income Asia Pacific",NA,"Women",2004,118.298763050149,117.154418861733,119.416068765193,72.7199698702509,71.9498680928559,73.4596981078053,0.152980304649723,0.134559194522064,0.173179944931702
"High-income Asia Pacific",NA,"Women",2005,118.002446500122,116.868985540089,119.131384593195,72.6468473615332,71.8757362927547,73.3918636033608,0.149621807065754,0.131301360665838,0.169687549226153
"High-income Asia Pacific",NA,"Women",2006,117.711935788662,116.577265744811,118.822853178629,72.5722636250409,71.8056458035002,73.32306284036,0.146157393485882,0.127982280346968,0.166289033648993
"High-income Asia Pacific",NA,"Women",2007,117.426390309559,116.307716290689,118.557786210988,72.4942674256037,71.723122942378,73.2546449393079,0.142608009932598,0.124228685063788,0.16306426268707
"High-income Asia Pacific",NA,"Women",2008,117.144393835538,115.99568362676,118.29315716153,72.4104823817948,71.6163545263469,73.2012977686409,0.13895455140968,0.119906516423739,0.159965580579919
"High-income Asia Pacific",NA,"Women",2009,116.863874798308,115.627670238476,118.062338871158,72.3242611043614,71.4839517206808,73.1608707115047,0.135303932720754,0.115180886174834,0.157245536090429
"High-income Asia Pacific",NA,"Women",2010,116.582990705321,115.291434309192,117.88045038621,72.234715512353,71.3272200065084,73.1316522819425,0.131685124921027,0.110537184736954,0.154649701879927
"High-income Asia Pacific",NA,"Women",2011,116.301358651431,114.87568724088,117.720332997844,72.1428460957961,71.1484521938453,73.1308932099369,0.128136315506893,0.10576769465532,0.152363880472315
"High-income Asia Pacific",NA,"Women",2012,116.01786588584,114.419426377964,117.618679375768,72.0477742591115,70.9444428046147,73.1726636002098,0.124640452247365,0.100913495519118,0.150786885995803
"High-income Asia Pacific",NA,"Women",2013,115.729776226959,113.908788485615,117.583440591901,71.9497290553443,70.7212819937562,73.2302169851986,0.121204107094127,0.0960239150558599,0.14931583424247
"High-income Asia Pacific",NA,"Women",2014,115.436745057822,113.361544934067,117.585089310409,71.8474934093029,70.4540608520916,73.3153404336446,0.117842982671573,0.0911463179244973,0.148311755584803
"High-income Asia Pacific",NA,"Women",2015,115.139849956616,112.739320256828,117.555457962233,71.7416451053503,70.1854392284884,73.4144816427865,0.114568682258231,0.086081763732308,0.147580226146985
"High-income Western countries",NA,"Women",1975,127.470023453967,124.873799491072,130.17456892741,79.3018956392169,77.4371944719805,81.1759179001083,0.287915549768247,0.234067169939183,0.344593974088919
"High-income Western countries",NA,"Women",1976,127.15474451506,124.831272057595,129.654698864102,79.0791663191472,77.394039023895,80.7698344105191,0.283704694279897,0.234115598058126,0.336268780532291
"High-income Western countries",NA,"Women",1977,126.833594631778,124.744224277639,129.09562918551,78.852153842535,77.3177227079584,80.366979771518,0.279449517319344,0.233351863819973,0.328307541791959
"High-income Western countries",NA,"Women",1978,126.508672364871,124.61054259404,128.547739294664,78.6196919232675,77.2459498493091,79.9898689277457,0.27514836491535,0.231304622145555,0.320968279015498
"High-income Western countries",NA,"Women",1979,126.182361920979,124.428540767223,128.0264434956,78.38314550469,77.1433467676121,79.6289696341519,0.270831320609006,0.22979149866579,0.313645772028034
"High-income Western countries",NA,"Women",1980,125.861023543774,124.25932040938,127.550869816177,78.1444360577483,77.0093649206438,79.2891539058819,0.266584097031858,0.228318063412631,0.307051977859351
"High-income Western countries",NA,"Women",1981,125.548842165443,124.062060123915,127.102642465935,77.9050455869319,76.8671271075634,78.9672778357021,0.26240961498344,0.226376365128222,0.300355050979703
"High-income Western countries",NA,"Women",1982,125.242157403441,123.845034938629,126.712557968996,77.6638154910337,76.6997104095849,78.6431993630105,0.258318233043718,0.224550596228047,0.293873567441572
"High-income Western countries",NA,"Women",1983,124.939244488507,123.616786187931,126.340583789399,77.4212326005372,76.518461416094,78.3459041146363,0.254286173269262,0.222491778178355,0.287667367698319
"High-income Western countries",NA,"Women",1984,124.639735065917,123.388244950729,125.970709395727,77.1767347065455,76.3305163064627,78.0318513359006,0.250269424634928,0.220449897450597,0.28182326856087
"High-income Western countries",NA,"Women",1985,124.346382251851,123.149615443685,125.616408767648,76.9346740856305,76.1102130879203,77.7515548783617,0.246315198311156,0.218305494509788,0.276329302411774
"High-income Western countries",NA,"Women",1986,124.068357394563,122.927432041456,125.26766679061,76.701222768804,75.9130278800501,77.4843574193619,0.242449758279433,0.215647409299456,0.271083770521343
"High-income Western countries",NA,"Women",1987,123.804791629697,122.717199428005,124.931651457339,76.47627313778,75.7144223028914,77.2338891636702,0.23862565777865,0.212940205947359,0.266186344220122
"High-income Western countries",NA,"Women",1988,123.550474416821,122.495044691632,124.630787499597,76.2560882162107,75.5034027028628,76.9814603086663,0.234810578788862,0.210462831818756,0.261073470022526
"High-income Western countries",NA,"Women",1989,123.302303810019,122.287304538282,124.339543518865,76.0396839576841,75.2973316148809,76.7480023350902,0.230972993044757,0.207217676599467,0.255828557223432
"High-income Western countries",NA,"Women",1990,123.056958841349,122.076467395393,124.060125676169,75.824087066502,75.1232976257286,76.5072975794414,0.227121745179227,0.204568014708521,0.25120202215154
"High-income Western countries",NA,"Women",1991,122.814503873682,121.857526002028,123.78480950759,75.6116084734459,74.9451734828702,76.2718394246898,0.223298851202424,0.201882133019856,0.246321532702507
"High-income Western countries",NA,"Women",1992,122.57125770948,121.651798582201,123.500081743145,75.4025743283815,74.7667770425846,76.0424640167704,0.219471860142132,0.198919436094874,0.241393882749815
"High-income Western countries",NA,"Women",1993,122.320986684735,121.442906230342,123.215650899214,75.194414696725,74.5813175798102,75.8044670464981,0.215589684976899,0.195813652624588,0.236482151197959
"High-income Western countries",NA,"Women",1994,122.061057285382,121.22247540737,122.941663232741,74.9871618540944,74.3903647029856,75.5847757504455,0.211597363472684,0.192927948352248,0.231469996399052
"High-income Western countries",NA,"Women",1995,121.794176456348,120.971822252391,122.641047744814,74.7813508768035,74.194775521099,75.3672485284899,0.207543463437064,0.189164356746832,0.226415389132651
"High-income Western countries",NA,"Women",1996,121.524081004875,120.747221167664,122.357735175488,74.5770459887757,74.0157705476309,75.1407712934087,0.203421899653875,0.185748348455771,0.221484827332591
"High-income Western countries",NA,"Women",1997,121.253865971514,120.500668342267,122.051443641772,74.375360669195,73.8338512827023,74.9198209145505,0.199254053385912,0.182020270820574,0.216775255109198
"High-income Western countries",NA,"Women",1998,120.987631260254,120.242116326429,121.758366271169,74.1791934823528,73.6374461123587,74.7126893555589,0.195091531994963,0.178465210296895,0.212074058384731
"High-income Western countries",NA,"Women",1999,120.728653738057,119.987325547908,121.491430389014,73.9906213615424,73.4488650267847,74.5275483978912,0.190946271226933,0.174656774740674,0.207539188357038
"High-income Western countries",NA,"Women",2000,120.476527483775,119.733230900652,121.244221708182,73.8100902809923,73.2679774849999,74.3470596510828,0.18681676219255,0.171185085610042,0.20302002059704
"High-income Western countries",NA,"Women",2001,120.230559810575,119.479489941722,120.996168286653,73.6408685149033,73.08998364231,74.1819111501808,0.182723645431655,0.16750995330966,0.198526124347241
"High-income Western countries",NA,"Women",2002,119.993242715068,119.239682782786,120.755193915667,73.4854626024455,72.9272273679712,74.0319994095468,0.178678865223434,0.163922387749658,0.194290926352819
"High-income Western countries",NA,"Women",2003,119.761017761407,118.997002238516,120.526560461553,73.3441707113609,72.7898095793928,73.903581734172,0.174677681998755,0.16038370130979,0.189873836699492
"High-income Western countries",NA,"Women",2004,119.533942342394,118.747241545753,120.306760581285,73.2150443786411,72.654850873787,73.7783788649328,0.170688084721767,0.156500663975823,0.185771032943297
"High-income Western countries",NA,"Women",2005,119.312435903673,118.506791842816,120.107568316554,73.0970511664458,72.5369277145454,73.666035244484,0.166752998352064,0.152310146991202,0.182160514997372
"High-income Western countries",NA,"Women",2006,119.097886585657,118.25941671288,119.905285731607,72.9914579912945,72.4130755475244,73.563172463102,0.162864520873935,0.148037386709965,0.178212980932995
"High-income Western countries",NA,"Women",2007,118.88941464073,118.041153961048,119.745380650232,72.8939344959523,72.2980556050551,73.4934991651264,0.159023355483235,0.144064589552219,0.174697875068463
"High-income Western countries",NA,"Women",2008,118.683913434505,117.799920795203,119.5934372869,72.8026463562067,72.1824383189633,73.4208382747471,0.155240269450158,0.139705927925297,0.171494339091732
"High-income Western countries",NA,"Women",2009,118.47718211495,117.529823189684,119.442057727554,72.717484571839,72.0488335483447,73.3779577217638,0.151555562706461,0.135452003655645,0.168235894532255
"High-income Western countries",NA,"Women",2010,118.268439679439,117.223438492037,119.301953651528,72.6351232714077,71.9119120072234,73.3505156776685,0.147977711248157,0.131064909771486,0.166026962647788
"High-income Western countries",NA,"Women",2011,118.061439982325,116.887148650303,119.214148866962,72.5575304034832,71.7444832150351,73.3472861652805,0.144536031193615,0.126540336025313,0.16383693539178
"High-income Western countries",NA,"Women",2012,117.851978515393,116.534366814519,119.152552911106,72.4768069102736,71.5625602837266,73.391863520782,0.14117704453804,0.121698362187001,0.161699769287896
"High-income Western countries",NA,"Women",2013,117.641456904013,116.128583951284,119.114536722252,72.395471898892,71.3639250349175,73.4392458472479,0.137914143836131,0.11703816105523,0.159774745696172
"High-income Western countries",NA,"Women",2014,117.428688520652,115.730202003243,119.114203211842,72.314376146006,71.1484920988327,73.5159213670473,0.134742941138956,0.112344687094138,0.158606565835353
"High-income Western countries",NA,"Women",2015,117.216015057101,115.257423304016,119.152949739264,72.2344026252542,70.8987391289866,73.6184905485205,0.131663526377711,0.10773882202175,0.157669510778565
"Latin America and Caribbean",NA,"Women",1975,126.984523006143,121.450203064355,132.438095223248,77.9632338958258,73.924647892016,81.7982564283354,0.316881609464992,0.235822678791592,0.411659105752174
"Latin America and Caribbean",NA,"Women",1976,126.905612536635,121.658808904221,131.971242751756,77.9921208983661,74.2402317105319,81.5823526342023,0.315274612554673,0.23935685152703,0.404140243097224
"Latin America and Caribbean",NA,"Women",1977,126.819416105771,121.939917787984,131.499434344488,78.0164569542502,74.5066599178452,81.4067334213568,0.313546809490988,0.240455359693934,0.39739719818115
"Latin America and Caribbean",NA,"Women",1978,126.7247348756,122.187283724076,131.061159525404,78.0355825794954,74.8063986879044,81.2006566886104,0.311698833506066,0.241716746763818,0.391493025809445
"Latin America and Caribbean",NA,"Women",1979,126.623414161088,122.359366616461,130.635812093233,78.0505056446276,75.0375634156977,80.979861815226,0.309740168797274,0.243574240873153,0.385716827099968
"Latin America and Caribbean",NA,"Women",1980,126.513018962668,122.517796137204,130.207405028506,78.0608355939187,75.2425554185524,80.7832560216953,0.307681162545141,0.244927840452854,0.379428267168223
"Latin America and Caribbean",NA,"Women",1981,126.392603436607,122.656944600177,129.814301270654,78.0663788627248,75.4364331122445,80.5964870864896,0.305500353429944,0.245937751665122,0.373764253465336
"Latin America and Caribbean",NA,"Women",1982,126.264076615645,122.774311017491,129.450277113053,78.0662290899745,75.6360951963069,80.4456692046963,0.303178062371589,0.245791761720773,0.368154204336162
"Latin America and Caribbean",NA,"Women",1983,126.126478439075,122.851632721637,129.144745397164,78.0616981366129,75.7747455246751,80.2755706334767,0.300725086575743,0.245571254265855,0.362047460927677
"Latin America and Caribbean",NA,"Women",1984,125.981255486403,122.87681914987,128.804914522078,78.0540811438013,75.9254005889163,80.1152497946398,0.298151057011108,0.245291624374986,0.356323789808051
"Latin America and Caribbean",NA,"Women",1985,125.829212302885,122.936545836437,128.517604881473,78.0437045163005,76.060760881903,79.9646390356855,0.295457303635719,0.244935215311403,0.351190076445537
"Latin America and Caribbean",NA,"Women",1986,125.670865331728,122.967044020959,128.209598922337,78.0311316166954,76.1818340498446,79.8212127414055,0.292614939298425,0.245210748280798,0.345513840740917
"Latin America and Caribbean",NA,"Women",1987,125.504834269269,122.961865367157,127.903476085554,78.0147217773103,76.2957849804446,79.6925562604841,0.289633352275906,0.244149371870801,0.340017404103465
"Latin America and Caribbean",NA,"Women",1988,125.328209740833,122.918996415803,127.630315416519,77.9909959798212,76.3616136090134,79.59028576685,0.286489766016953,0.242705033103966,0.334370713442357
"Latin America and Caribbean",NA,"Women",1989,125.142200388569,122.88524076116,127.319895039537,77.9604082002433,76.4216750955631,79.4890311819871,0.283201680352376,0.240655756081257,0.32932722310171
"Latin America and Caribbean",NA,"Women",1990,124.948344393086,122.797253295864,127.020370958158,77.9213339693367,76.4586401200715,79.3694530622842,0.279765731899567,0.238819972933993,0.323868950815491
"Latin America and Caribbean",NA,"Women",1991,124.744094883446,122.745343840119,126.729131627011,77.872319569124,76.4984103363204,79.2391150090561,0.276187875230427,0.23653067318829,0.318215032631497
"Latin America and Caribbean",NA,"Women",1992,124.529997083861,122.622176927404,126.397488685601,77.814209196419,76.5220834443299,79.1188633144785,0.272495670717926,0.234593945176232,0.312422189523463
"Latin America and Caribbean",NA,"Women",1993,124.306864245969,122.48725617823,126.098195767042,77.7457043344148,76.530665645177,78.9881505914708,0.268690090932459,0.23254082136542,0.307091455932859
"Latin America and Caribbean",NA,"Women",1994,124.076897333049,122.328886377669,125.775255258097,77.6680889245439,76.5089174691069,78.8585205896581,0.264809221524682,0.230102894524388,0.301036281811229
"Latin America and Caribbean",NA,"Women",1995,123.844104044481,122.166878787547,125.451033201013,77.5813442349288,76.494185924822,78.7234827186578,0.260853214715192,0.227428999110426,0.295758875751119
"Latin America and Caribbean",NA,"Women",1996,123.610830425376,122.035655229316,125.122180897634,77.4859632078923,76.4389757949631,78.5697383125288,0.256833186751996,0.224670246685124,0.290314376380778
"Latin America and Caribbean",NA,"Women",1997,123.382748355712,121.903634365572,124.854553796374,77.3837598774434,76.3865135095678,78.4047414503236,0.252760920591496,0.221414957960215,0.284783397989013
"Latin America and Caribbean",NA,"Women",1998,123.16427904374,121.736240764113,124.558710310803,77.2771983913176,76.3348425809747,78.2535954924617,0.248671163512661,0.21884100626807,0.279607566477533
"Latin America and Caribbean",NA,"Women",1999,122.960295125732,121.597751938606,124.281496344963,77.1652829856078,76.2609670679245,78.1025176994512,0.244518225014296,0.215929321276276,0.274120042246955
"Latin America and Caribbean",NA,"Women",2000,122.770761454038,121.452216437312,124.061839382236,77.0487027064738,76.1847618098716,77.9381136708139,0.240331442565206,0.21260323329624,0.268875791935712
"Latin America and Caribbean",NA,"Women",2001,122.593949012618,121.326878438131,123.843439271988,76.9266606967637,76.0857672402947,77.7658510127168,0.236074252254981,0.209402300299829,0.263707492429637
"Latin America and Caribbean",NA,"Women",2002,122.433887484089,121.210513056004,123.628160524181,76.7999435985586,75.9867534030168,77.6043977230926,0.231762131288306,0.205985115122484,0.258719756525675
"Latin America and Caribbean",NA,"Women",2003,122.293061272585,121.110728049739,123.461372349306,76.6705038296162,75.8817754317093,77.4550156074376,0.227439613108275,0.202043840625379,0.253655792029873
"Latin America and Caribbean",NA,"Women",2004,122.174613576917,121.040627758569,123.328633878956,76.5412031027387,75.7663387847087,77.303311752378,0.223128249147512,0.197799916424665,0.249198313583906
"Latin America and Caribbean",NA,"Women",2005,122.083549100913,120.948403854244,123.219628271885,76.412201743724,75.6575058043911,77.161028087553,0.218862625319801,0.193550974669885,0.244604741703236
"Latin America and Caribbean",NA,"Women",2006,122.020961442219,120.870324646897,123.142328450028,76.2838116730636,75.5412385138401,77.0310283872905,0.214665191938144,0.189607109375514,0.240108485976474
"Latin America and Caribbean",NA,"Women",2007,121.978845280985,120.863438062598,123.111053879747,76.1547272714658,75.4053126633458,76.9155938873946,0.210516595314738,0.185211903740926,0.236366747361189
"Latin America and Caribbean",NA,"Women",2008,121.95130699291,120.816054883564,123.154427506213,76.0253060094764,75.2496224810282,76.8247525307017,0.206445993857978,0.181073943187576,0.23300719273922
