"Country/Region/World","ISO","Sex","Year","Age","Prevalence of hypertension","Prevalence of hypertension lower 95% uncertainty interval","Prevalence of hypertension upper 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension","Proportion of diagnosed hypertension among all hypertension lower 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension upper 95% uncertainty interval","Proportion of treated hypertension among all hypertension","Proportion of treated hypertension among all hypertension lower 95% uncertainty interval","Proportion of treated hypertension among all hypertension upper 95% uncertainty interval","Proportion of controlled hypertension among all hypertension","Proportion of controlled hypertension among all hypertension lower 95% uncertainty interval","Proportion of controlled hypertension among all hypertension upper 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension","Proportion of untreated stage 2 hypertension among all hypertension lower 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension upper 95% uncertainty interval"
"High-income Western countries","NA","Women",2004,"Age standardised (30-79 years)",0.303415004538824,0.290537926288023,0.316736229286927,0.687879009715618,0.663665425773009,0.711507781186229,0.599711823675877,0.575128715032441,0.623790199668276,0.31648193343796,0.288241357085533,0.34551863970068,0.0987597994079385,0.0897561098835057,0.108267674433354
"High-income Western countries","NA","Women",2005,"Age standardised (30-79 years)",0.30130199662031,0.288506731990071,0.314069393799875,0.698479503529405,0.67459983374187,0.72158861947775,0.613518731457239,0.589671775819059,0.638577701149258,0.336336102982925,0.307855560613618,0.365606020361448,0.0941711847257934,0.0854407611154571,0.103470544398591
"High-income Western countries","NA","Women",2006,"Age standardised (30-79 years)",0.299069574045358,0.286248284222316,0.311622669633716,0.708288308547626,0.685249075552006,0.730905628051929,0.625857406348087,0.60221692138372,0.650343648476156,0.35561156973235,0.326173850056094,0.385127034801524,0.0901087191734269,0.0815788784403095,0.0992452001005549
"High-income Western countries","NA","Women",2007,"Age standardised (30-79 years)",0.29668082491174,0.283857454595437,0.309250408548751,0.717077028249073,0.694291392371752,0.739247169708757,0.636326428780238,0.612665117772848,0.660956657798121,0.373238143966351,0.343071169061937,0.402849422698261,0.0866009509524265,0.0779807283442767,0.0956263585390461
"High-income Western countries","NA","Women",2008,"Age standardised (30-79 years)",0.294242885308028,0.281910769483034,0.30715850493609,0.724850557520457,0.702271500133223,0.746947214740261,0.644764059366598,0.621165828470262,0.66921633256572,0.388537585499326,0.358411844635153,0.419346086259534,0.0836399406226205,0.0753678977200641,0.0924936289206078
"High-income Western countries","NA","Women",2009,"Age standardised (30-79 years)",0.291696958718909,0.279285136635249,0.304640380799692,0.731608999084963,0.708793223744049,0.7537607766535,0.651212941640431,0.627288182562353,0.675539915925965,0.401254821738233,0.371248521223,0.433113239164896,0.0812105044932398,0.0732147018290834,0.0900164032298185
"High-income Western countries","NA","Women",2010,"Age standardised (30-79 years)",0.288981183408982,0.276188960297234,0.301938108210962,0.737279062959321,0.714565588497653,0.759642250538881,0.655938828473899,0.631633371241062,0.680190496099002,0.411792602470608,0.380814489319634,0.444253684198689,0.0793040716614037,0.0713796019189397,0.0878912848154114
"High-income Western countries","NA","Women",2011,"Age standardised (30-79 years)",0.286066134679357,0.273254284125378,0.299368324989512,0.741383896412617,0.718161146909183,0.763434230023758,0.65887834661058,0.634246942628025,0.683726047092632,0.419922577130863,0.387932266989211,0.453115963522131,0.0778910448179433,0.0697474067278717,0.0865923083931163
"High-income Western countries","NA","Women",2012,"Age standardised (30-79 years)",0.282947505887091,0.269788987349109,0.296380742894815,0.74412555511184,0.721232982443275,0.766245176066848,0.660270035433585,0.634872207297496,0.685542645827784,0.426120232686932,0.393441199337115,0.459060690788071,0.0768915200365204,0.0687444158518608,0.0857085061660517
"High-income Western countries","NA","Women",2013,"Age standardised (30-79 years)",0.279770852410833,0.266207753326106,0.293785487320169,0.745616663666112,0.722467237384989,0.767451295911426,0.660197664972836,0.633609401728439,0.686240478629342,0.430407672432698,0.396901504477221,0.464673713902354,0.076347972039892,0.0679165765453778,0.0854655641645515
"High-income Western countries","NA","Women",2014,"Age standardised (30-79 years)",0.276668384921747,0.261981901554338,0.291910191412712,0.745886047274712,0.722253420201758,0.768005852380197,0.658710995606358,0.63103687289357,0.685982697003687,0.432669892720034,0.397216675288084,0.469202793046029,0.0762228898245539,0.0673888538987762,0.0858894002134926
"High-income Western countries","NA","Women",2015,"Age standardised (30-79 years)",0.273727715465841,0.257956802172997,0.290249138924573,0.745066034845465,0.719679897628825,0.768109586215223,0.656030439526457,0.626090010105665,0.685138782183409,0.433102509098187,0.393399383268542,0.472865555804486,0.0764928264196226,0.0669185792597977,0.0870358940645563
"High-income Western countries","NA","Women",2016,"Age standardised (30-79 years)",0.270931657446711,0.253428466236034,0.2892508933547,0.743454032625669,0.71586934025815,0.769678748135382,0.652663470317485,0.618820174175995,0.685407199613401,0.432278344986366,0.387728183433449,0.476061484080681,0.0770562973643559,0.0663003518499371,0.0889038586548669
"High-income Western countries","NA","Women",2017,"Age standardised (30-79 years)",0.268273467960821,0.24819092019673,0.289128224169645,0.740912182025173,0.709878668061662,0.770849908888655,0.64825551723653,0.609082851283086,0.686489178522634,0.430000719029945,0.378283982007764,0.481144688692625,0.077920481889355,0.0657080151036794,0.091880996184472
"High-income Western countries","NA","Women",2018,"Age standardised (30-79 years)",0.265714823035791,0.242231107114908,0.290211854900229,0.737852262292927,0.700634670431314,0.77282376551141,0.643619698680065,0.596504060881398,0.6879092421094,0.427641583590205,0.366487410456381,0.4886237454556,0.0789904530313515,0.0648953675811699,0.0957549620662799
"High-income Western countries","NA","Women",2019,"Age standardised (30-79 years)",0.263214749955477,0.23624771300315,0.291930213066746,0.734566467410844,0.68874792052593,0.775417465585946,0.638771240556061,0.581907916620276,0.689866129799536,0.425380074758384,0.353093204332994,0.497007359638892,0.0802209084451521,0.0637019022743851,0.100562423413349
"Latin America and Caribbean","NA","Women",1990,"Age standardised (30-79 years)",0.334723257820822,0.263586033163608,0.406626577312602,0.543683376769545,0.438293432372387,0.649194472337511,0.336247902821051,0.218649941798755,0.466781082438299,0.0896515744777298,0.0395039118903277,0.170443694797583,0.234349247555538,0.159644415711629,0.322806103166117
"Latin America and Caribbean","NA","Women",1991,"Age standardised (30-79 years)",0.337282437517945,0.272377786489265,0.402391584922392,0.548078454267629,0.453147181160645,0.641611993668026,0.346230280927293,0.236698969658056,0.464561917143611,0.0917525347273213,0.0439522714850393,0.16419989497261,0.226511417246057,0.159663908587579,0.304819991916176
"Latin America and Caribbean","NA","Women",1992,"Age standardised (30-79 years)",0.339976650027912,0.281164195345871,0.398247289013041,0.552286726550646,0.466718505339544,0.635859051754261,0.356599430596175,0.255560049046734,0.464337718420355,0.0943945302784753,0.0495716272442223,0.158443711728577,0.218883854449923,0.158921557165117,0.289585472504912
"Latin America and Caribbean","NA","Women",1993,"Age standardised (30-79 years)",0.342693076886676,0.290163378654186,0.395014496772235,0.556529312113182,0.47905332784672,0.630729050636074,0.367391797315207,0.273672246993342,0.46490068247946,0.0977339360711153,0.0548166319892452,0.156602439139807,0.211500468533232,0.157636282523637,0.27434098769455
"Latin America and Caribbean","NA","Women",1994,"Age standardised (30-79 years)",0.34543490619644,0.298003192799303,0.392484886852899,0.560782048514774,0.491685759285123,0.627415315271101,0.378658909232299,0.292870623304656,0.467910693810979,0.101808268276328,0.0610059881141498,0.155268432705177,0.204291853951147,0.156022887867934,0.260411711154295
"Latin America and Caribbean","NA","Women",1995,"Age standardised (30-79 years)",0.348229182189146,0.305706343213742,0.391082956635739,0.565119655714476,0.501323991688789,0.624549871509942,0.39038507197104,0.310902568462055,0.470353318605693,0.106671789315766,0.0675668426698436,0.155764347731775,0.197307584647283,0.154166639647676,0.247425673422795
"Latin America and Caribbean","NA","Women",1996,"Age standardised (30-79 years)",0.351109146547711,0.313175623199895,0.390069630079103,0.569544268665045,0.511999355864738,0.625106319600779,0.402460701696379,0.329609484301193,0.474668829873686,0.112265103986014,0.0750575428719985,0.157779065742537,0.19051107560677,0.15190673918435,0.235572319990838
"Latin America and Caribbean","NA","Women",1997,"Age standardised (30-79 years)",0.354080207482699,0.319508304129226,0.38965117088969,0.574202541592942,0.519471459566618,0.626486718850034,0.414888994913354,0.347941194937604,0.480526633713426,0.118577790250507,0.0830803118307529,0.161226906319571,0.183940481037894,0.149484552250005,0.224302305354317
"Latin America and Caribbean","NA","Women",1998,"Age standardised (30-79 years)",0.357120738474971,0.326172415779357,0.389175451752011,0.57911397508674,0.526463224668595,0.628310067763558,0.427590713610859,0.366261733354401,0.488098910347483,0.125488728723139,0.090213690469521,0.166157545584158,0.177618352011722,0.146764985007824,0.214082735352605
"Latin America and Caribbean","NA","Women",1999,"Age standardised (30-79 years)",0.360189020110905,0.332055064480668,0.389888695458633,0.584443724742592,0.533387954270826,0.632629471143097,0.44057599196196,0.384642482617109,0.495962234858044,0.133053841855482,0.0990311646896663,0.17184199321634,0.171576716888123,0.143109965320941,0.204035430359451
"Latin America and Caribbean","NA","Women",2000,"Age standardised (30-79 years)",0.363240072409614,0.337774535145962,0.390250597124291,0.590421917124768,0.541639449851149,0.636869690492538,0.454124928118298,0.401525110189265,0.505295926553419,0.141541970074927,0.108520955447938,0.178384746901511,0.165773457681318,0.13937286622495,0.194814192757765
"Latin America and Caribbean","NA","Women",2001,"Age standardised (30-79 years)",0.366164906925224,0.342166952337793,0.390956757719206,0.59746365690228,0.54984124542431,0.642790529301497,0.468383729576939,0.4196401947922,0.515755650942828,0.151263977440319,0.118735894161945,0.187016971870804,0.160220616354803,0.136312296477002,0.186978661123076
"Latin America and Caribbean","NA","Women",2002,"Age standardised (30-79 years)",0.368994207553797,0.346457707806261,0.392214335931533,0.605437488850437,0.558735383203441,0.649798874735393,0.483429282921631,0.438168455716285,0.528405131179491,0.162227936037859,0.129355297618987,0.197409282220937,0.154833606729748,0.132790173719139,0.179513575154786
"Latin America and Caribbean","NA","Women",2003,"Age standardised (30-79 years)",0.37164707642927,0.349566794474862,0.393704243262458,0.614150670489626,0.568442318909619,0.657148752518872,0.499246792783187,0.45614170611403,0.541641855937675,0.17454874101378,0.14159090447656,0.209863411724733,0.149551535901811,0.128690650966703,0.172367648238131
"Latin America and Caribbean","NA","Women",2004,"Age standardised (30-79 years)",0.374059105314407,0.352697911172022,0.395156780250841,0.623296094599089,0.5788988275459,0.665191435696746,0.515208266981676,0.475676465553788,0.555734053524039,0.187866863363134,0.155055291417678,0.223969857125372,0.144459147616955,0.124911095920066,0.165670381240538
"Latin America and Caribbean","NA","Women",2005,"Age standardised (30-79 years)",0.376274396036024,0.355793761919387,0.396791614320705,0.632617323249095,0.589625657866862,0.672912514855561,0.53081054430895,0.491861236749779,0.569539783619678,0.201655753617285,0.168370934235008,0.237546473413477,0.139596479797708,0.121074670188193,0.15910072430581
"Latin America and Caribbean","NA","Women",2006,"Age standardised (30-79 years)",0.378311289779821,0.358565177851617,0.39875920328491,0.641989066062817,0.601453373929882,0.681173215216422,0.545645332031602,0.507515642862088,0.582503235912445,0.215464948909126,0.182027349105066,0.251727107041886,0.135039551855028,0.117424781323451,0.153289061555414
"Latin America and Caribbean","NA","Women",2007,"Age standardised (30-79 years)",0.380056616368314,0.360880430473303,0.400058703559522,0.651266201981247,0.612463260595279,0.688599800610301,0.559513794819387,0.522287157266861,0.595261304438317,0.229111991736923,0.194793149806324,0.266669367849658,0.13081752423526,0.114237491739083,0.148189255367199
"Latin America and Caribbean","NA","Women",2008,"Age standardised (30-79 years)",0.381432285034318,0.3625197996473,0.40126814518226,0.660295421561131,0.622876973909618,0.696378096188051,0.572265380863245,0.535905343397778,0.607124995826542,0.242538801729171,0.208245497766098,0.279915030625434,0.12688448113682,0.110913996720299,0.143500118664159
"Latin America and Caribbean","NA","Women",2009,"Age standardised (30-79 years)",0.382327013881528,0.36372039036524,0.401798240665952,0.668892869821172,0.633516346760126,0.703079457794685,0.583786067622448,0.548496271410423,0.617214789026063,0.255678490222918,0.221913771210301,0.293345949547395,0.123270369062946,0.108198741206385,0.139032170503177
"Latin America and Caribbean","NA","Women",2010,"Age standardised (30-79 years)",0.38256820923922,0.364076393975294,0.401578724043667,0.676996264812404,0.643957416427821,0.709504586087763,0.594263620040477,0.559954918500495,0.626549816397704,0.268565566226829,0.235606127155201,0.305431419573218,0.119971807392538,0.105717833639042,0.135074367129382
"Latin America and Caribbean","NA","Women",2011,"Age standardised (30-79 years)",0.382149547173252,0.363766602282546,0.400755801786957,0.68443812795777,0.652909915687889,0.715011795476811,0.603668679932561,0.571268389178356,0.635391408263262,0.281125225090019,0.248262292194093,0.317620018314505,0.116968249085306,0.103318903199403,0.131552705749277
"Latin America and Caribbean","NA","Women",2012,"Age standardised (30-79 years)",0.381015470645676,0.362887942032744,0.399664227206044,0.691295005313447,0.661169008545545,0.720251040487707,0.611837731204015,0.579979388612057,0.643046510974052,0.293238430306057,0.259960292847716,0.329898504703111,0.11428648088609,0.10111946466026,0.128700649270276
"Latin America and Caribbean","NA","Women",2013,"Age standardised (30-79 years)",0.379391241065099,0.361145641498391,0.398428168898097,0.697502214967925,0.668164516848733,0.725064000931854,0.618592608881881,0.587056645262008,0.650188814175082,0.304447821487497,0.270570277284454,0.341330937045631,0.112035345518461,0.099198913997158,0.12599550388363
"Latin America and Caribbean","NA","Women",2014,"Age standardised (30-79 years)",0.37749132432082,0.358274038566583,0.397555729923589,0.70308815048376,0.673705382044743,0.731139369618079,0.623967379805957,0.591503018020521,0.656041987116392,0.314482626790015,0.279119187505441,0.35281621155268,0.110161458924642,0.0974383506825776,0.124426604937393
"Latin America and Caribbean","NA","Women",2015,"Age standardised (30-79 years)",0.375438112138434,0.354711995979985,0.397094747353904,0.707867977962975,0.676922854632756,0.737575494326819,0.628053090629609,0.59310669558293,0.661358491940678,0.323272315363095,0.284594770967654,0.363237130520105,0.108657637002546,0.0953956195493191,0.123853593385881
"Latin America and Caribbean","NA","Women",2016,"Age standardised (30-79 years)",0.373339293015579,0.350763372630148,0.39702481360085,0.712058035067683,0.678702252471439,0.744586353320387,0.631418343196798,0.59312266431188,0.667997815634019,0.331102356999962,0.288342504421085,0.375817491029107,0.107440555339633,0.0930526020825683,0.123924701281973
"Latin America and Caribbean","NA","Women",2017,"Age standardised (30-79 years)",0.371285883515235,0.345216082664615,0.397662718815911,0.715399916360403,0.677100534778598,0.751354457477837,0.633676712860925,0.591285575985693,0.674923073373794,0.337809010534436,0.287921190591032,0.389890712073557,0.106553012413273,0.0905844166860444,0.125224451516636
"Latin America and Caribbean","NA","Women",2018,"Age standardised (30-79 years)",0.369198170177899,0.339175079903262,0.399001693295451,0.71828379189506,0.673925766122802,0.761285701057205,0.635766892887369,0.587471303786656,0.682310846000774,0.344851900989426,0.284683538606669,0.406534435338371,0.105882029307083,0.0877386972644757,0.127558190698235
"Latin America and Caribbean","NA","Women",2019,"Age standardised (30-79 years)",0.367106801551369,0.33227612489765,0.401453558853017,0.720925008316696,0.667141903556162,0.770171477850711,0.637654848513395,0.580546813171791,0.690847142803045,0.352114062411173,0.280977373814744,0.426224317352686,0.10539943371563,0.0845687914896321,0.130072075953372
"Oceania","NA","Women",1990,"Age standardised (30-79 years)",0.268373209355095,0.162773936896867,0.4033407036328,0.269305387667293,0.145037594818669,0.44466524020129,0.190318619395999,0.0774382320283384,0.376379919327436,0.0480966079570081,0.00908561882384655,0.155207779387186,0.250369821539926,0.114264599422166,0.423960187460852
"Oceania","NA","Women",1991,"Age standardised (30-79 years)",0.26533870300041,0.166743129250919,0.389889660051139,0.270950805224529,0.154438604609158,0.431368843258791,0.190432426595055,0.0827908345746402,0.364573501423166,0.0475682828961723,0.0104201358451428,0.143774965065725,0.248588643936308,0.120549362516006,0.409438868185391
"Oceania","NA","Women",1992,"Age standardised (30-79 years)",0.262489147079339,0.170221648074944,0.376029502862099,0.272959052411007,0.163342060222755,0.419995826048371,0.190866236951296,0.0880573508098044,0.352307783568426,0.0473591452497534,0.0118178409814564,0.13516209555567,0.246857865175353,0.127111308662432,0.395125216788165
"Oceania","NA","Women",1993,"Age standardised (30-79 years)",0.259803259139278,0.173965693798507,0.362481652046627,0.275217895451511,0.172200413489877,0.409463930821572,0.191674502692977,0.0927582881215867,0.343244302489762,0.0475367302897089,0.0132394620562469,0.128425753423306,0.245255122552262,0.1326436478397,0.383479896776894
"Oceania","NA","Women",1994,"Age standardised (30-79 years)",0.257344030767232,0.17753546655579,0.351036369877542,0.277645489942883,0.179403601725554,0.40355994581749,0.192784831388838,0.098003312894609,0.334955578620622,0.0481309910289622,0.0151010853307759,0.123060872509904,0.243795289028942,0.137762142160814,0.373521426307138
"Oceania","NA","Women",1995,"Age standardised (30-79 years)",0.255102943586293,0.18030760348541,0.342567070444145,0.280224525989835,0.186822955433666,0.397648835463746,0.19420450445562,0.103513681127128,0.328757756386894,0.0491118776826511,0.0169453528664566,0.119126160808707,0.242474910449522,0.14225822617355,0.362871724112214
"Oceania","NA","Women",1996,"Age standardised (30-79 years)",0.25312699231386,0.18347641070476,0.33393429851078,0.282953359934277,0.19434937889958,0.3916991426784,0.195812396254037,0.108865798392049,0.321971692825892,0.050406674765416,0.0189688680018994,0.115253031118992,0.24125424246134,0.147793039449985,0.353448057698002
"Oceania","NA","Women",1997,"Age standardised (30-79 years)",0.251496544877873,0.185648472738208,0.326067281928509,0.285832570489995,0.198749968723811,0.388431616449363,0.197648409333723,0.114569746388998,0.316508762811592,0.0519674803649362,0.0214028571403888,0.114181094872999,0.240114677457797,0.153036652847554,0.345739565676846
"Oceania","NA","Women",1998,"Age standardised (30-79 years)",0.250299124302542,0.1882094886807,0.320238573925315,0.288757018771715,0.204120013070207,0.388438828773009,0.199669177603558,0.120480319134965,0.311496337005536,0.0537107979639431,0.0234871740297742,0.111322268135395,0.239177951374617,0.157217291570395,0.337441791313081
"Oceania","NA","Women",1999,"Age standardised (30-79 years)",0.249554511331434,0.190856258790478,0.31553669476886,0.291777570850212,0.20825934914696,0.389748273116517,0.201808757462145,0.125229779656694,0.309349171013477,0.0555684712778389,0.0257443691180928,0.110058853482071,0.238441635225879,0.160555335620487,0.331132225136465
"Oceania","NA","Women",2000,"Age standardised (30-79 years)",0.24927934884727,0.193478897959127,0.311213520322867,0.294953932921802,0.212576021930192,0.39140988884627,0.204207714069761,0.129303841073874,0.304719969833191,0.0575483100250678,0.0281234653399425,0.10888412847507,0.237933223726356,0.163727058752048,0.325033802743414
"Oceania","NA","Women",2001,"Age standardised (30-79 years)",0.249584417634475,0.196820128073523,0.309098542772355,0.298688933722176,0.217089530524791,0.392133743363659,0.207025328348254,0.134740863273716,0.302169408746249,0.0597258200190032,0.0305187245295912,0.108442170332029,0.237679535167899,0.167169306146813,0.319987170184931
"Oceania","NA","Women",2002,"Age standardised (30-79 years)",0.25040617312923,0.199453842520451,0.307733354238342,0.302678385681337,0.222490253933425,0.394220074180902,0.210077206059208,0.140134706784191,0.300250164602463,0.0620656459185332,0.0331960866396179,0.108649580975789,0.237621017387031,0.16965822120176,0.316201592524321
"Oceania","NA","Women",2003,"Age standardised (30-79 years)",0.251762680705463,0.202420035531375,0.307067461824737,0.306962865665507,0.227789407756629,0.397494616673657,0.21338116934032,0.145405949495737,0.300478635242823,0.0645002710243857,0.0357016307102216,0.111631930277215,0.237800272964251,0.172348034369698,0.312502710833265
"Oceania","NA","Women",2004,"Age standardised (30-79 years)",0.253628931318967,0.205429945915333,0.307649147300543,0.311635101193249,0.233562805563183,0.401921748343454,0.216875034209665,0.149663300283632,0.303069534166743,0.0670238749000495,0.0378441111604487,0.113593005516465,0.238237380368553,0.174377639887685,0.311384630303963
"Oceania","NA","Women",2005,"Age standardised (30-79 years)",0.256091288536203,0.208228370658742,0.309580164800345,0.316759513311912,0.238757727177609,0.406129702886136,0.220454580301992,0.153743878634308,0.303954014944759,0.0695930875965562,0.0398669924263282,0.116655470058382,0.238962865874286,0.17713315867643,0.309634837011483
"Oceania","NA","Women",2006,"Age standardised (30-79 years)",0.258896274646253,0.211501030774528,0.311817010289729,0.321648083486746,0.242205070541735,0.410558253701627,0.22347730368682,0.156738968170551,0.305087357021624,0.0720487647390467,0.0416158136331523,0.118602482607191,0.239960377209188,0.179385515358473,0.308490701242355
"Oceania","NA","Women",2007,"Age standardised (30-79 years)",0.26233708582165,0.214977784134479,0.314924687547127,0.326862443330541,0.246782190284019,0.41632751245085,0.226277445279043,0.159104990850632,0.308264496595079,0.0744362644819619,0.0434307481783094,0.121431556060313,0.241225269784502,0.181023813882343,0.309998464676561
"Oceania","NA","Women",2008,"Age standardised (30-79 years)",0.266448356523042,0.218287804283299,0.319145520072097,0.332563178804299,0.250677268019498,0.423217951707126,0.22878787761326,0.160780173556342,0.313532610059994,0.0767029039233632,0.0449562289707373,0.125620040689051,0.242775111450438,0.182460172678019,0.311032872020498
"Oceania","NA","Women",2009,"Age standardised (30-79 years)",0.271073375926975,0.221716227546714,0.324524901702102,0.338660807067453,0.256307629882609,0.430153775270418,0.230895411054191,0.161497243102688,0.317052223228037,0.0789659805899396,0.0459214514625477,0.130692839348817,0.244609571507744,0.183803365987106,0.313555198578797
"Oceania","NA","Women",2010,"Age standardised (30-79 years)",0.27602009704049,0.224824966787721,0.331865627225428,0.345242625813965,0.260565510137276,0.437260701995139,0.232667365137328,0.161394945066911,0.320807703983158,0.0813678910201589,0.0466455826376841,0.136246540352989,0.246668338923844,0.183788975459685,0.317956075519493
"Oceania","NA","Women",2011,"Age standardised (30-79 years)",0.281213062681169,0.227602970872314,0.340760960047831,0.352315238988624,0.26561088670529,0.44742356193155,0.234267902318254,0.15967459887159,0.327125300055854,0.0840817708487482,0.0468747664325722,0.143298743281778,0.248947880388343,0.183509464332426,0.322614970211913
"Oceania","NA","Women",2012,"Age standardised (30-79 years)",0.286468873994572,0.229069619661963,0.349264440535925,0.359560137706965,0.270491495020034,0.458118851035205,0.235510050662892,0.158942797448034,0.331337598776922,0.0870669977469117,0.0464454177376198,0.152290449571325,0.251482214909478,0.18301597034427,0.328966113495885
"Oceania","NA","Women",2013,"Age standardised (30-79 years)",0.291749545609524,0.230059578354333,0.359880792574477,0.367012616640934,0.273916388884681,0.471172728536227,0.23631737659488,0.156040472454437,0.338317748105973,0.0903570572010576,0.046614837552428,0.161903460760229,0.25424089958949,0.183062988372608,0.337279776567278
"Oceania","NA","Women",2014,"Age standardised (30-79 years)",0.297146884504236,0.230493258661001,0.371461685335421,0.374613354341206,0.275356714598477,0.484293498399076,0.236807972894943,0.151275115967217,0.344315438906674,0.0939606609888673,0.0462896108014641,0.173447786998535,0.257252852966786,0.179738731192393,0.347639135781088
"Oceania","NA","Women",2015,"Age standardised (30-79 years)",0.302658061747496,0.230836487474379,0.383988077141352,0.382204706194438,0.275935334883605,0.5015150322684,0.237079624784267,0.146092641589114,0.352148211261082,0.0978779796257445,0.0449470781298946,0.185776110891215,0.260405597358043,0.177857321886056,0.358704666033818
"Oceania","NA","Women",2016,"Age standardised (30-79 years)",0.308433078770435,0.230675820998,0.397291620077274,0.390195395867609,0.275568693958061,0.520324745667076,0.2378760909967,0.140614865569335,0.363363388779919,0.10212974094889,0.0435938264559683,0.202836787271797,0.263564589400784,0.175954852106296,0.37249560001861
"Oceania","NA","Women",2017,"Age standardised (30-79 years)",0.314401125445753,0.228234743483761,0.412221626458698,0.397772532698362,0.271940168977029,0.538841131352124,0.238442549954801,0.133908614435443,0.377578417760258,0.106503330516645,0.041257098789523,0.22168580419584,0.266933104948468,0.171168906165206,0.38680333960652
"Oceania","NA","Women",2018,"Age standardised (30-79 years)",0.320454399467376,0.227154165502413,0.429364662635742,0.405315630467913,0.267595131347467,0.562619136422379,0.239214805131889,0.128233524091325,0.389769328185298,0.111550822452448,0.0392711677676126,0.244430490334334,0.270426367044211,0.166869467289287,0.400948949801541
"Oceania","NA","Women",2019,"Age standardised (30-79 years)",0.326619129689158,0.224933573055299,0.447183158579622,0.412895871622041,0.263897770904365,0.585660919079384,0.240127112137171,0.122038539344044,0.403575653324767,0.11710633606342,0.0374766298802856,0.27145735188301,0.274098115132127,0.162948701643397,0.416688353441713
"South Asia","NA","Women",1990,"Age standardised (30-79 years)",0.305414747687378,0.219088325928754,0.399496960455169,0.220860566085726,0.126650343149264,0.324673249532261,0.113169828557761,0.0506785579340197,0.202267606217628,0.0203570729159429,0.00471089164280944,0.0516319004024302,0.325975504228167,0.204423099195243,0.454452949779874
"South Asia","NA","Women",1991,"Age standardised (30-79 years)",0.306476790264507,0.227810561469447,0.392148186420347,0.225340596647181,0.137028738753653,0.31871508799616,0.118258211504116,0.0569807855085343,0.201064686566186,0.02133226834886,0.00570970516852459,0.0500223284816346,0.32057833827013,0.208887278779444,0.437238991816771
"South Asia","NA","Women",1992,"Age standardised (30-79 years)",0.307653026449681,0.236017578703659,0.384546607683966,0.230099991489385,0.147933147168124,0.313135826040351,0.123840034498104,0.0648176114680094,0.200274486744242,0.0225291681322424,0.00682893392034102,0.0493167228676271,0.315241321296885,0.213518933774283,0.420043741599462
"South Asia","NA","Women",1993,"Age standardised (30-79 years)",0.308865084096124,0.243946022750937,0.37827991966177,0.235156986871373,0.157973390599988,0.310951672151335,0.129976217220744,0.0730265773122328,0.20040427290546,0.024001896014016,0.00826689472957267,0.0500013153366284,0.309953608522981,0.21645171438186,0.405231095370259
"South Asia","NA","Women",1994,"Age standardised (30-79 years)",0.310106545508006,0.251256823745903,0.372636154244539,0.240540908886318,0.167217291765708,0.310597105676456,0.136610796844321,0.0822730775353739,0.202443242150934,0.0258061870061601,0.0101138768527086,0.0512271764710408,0.304707348056094,0.219790572064419,0.391747735860565
"South Asia","NA","Women",1995,"Age standardised (30-79 years)",0.31147816154253,0.257921140021914,0.367630055097907,0.246301413102843,0.178382796164199,0.312108617017907,0.143751836411563,0.0910830036407215,0.205632395150718,0.0279604732267473,0.0122482859621132,0.052572937001313,0.299436945859603,0.222612535070685,0.38044507739838
"South Asia","NA","Women",1996,"Age standardised (30-79 years)",0.31299487517546,0.265127676136868,0.364524524964565,0.252275345824126,0.187923461294013,0.313172956442394,0.151343807745948,0.100656880470828,0.210122500638506,0.0304501859140941,0.0145903410955926,0.0542762594387114,0.294141954853458,0.224435518740477,0.368353944553291
"South Asia","NA","Women",1997,"Age standardised (30-79 years)",0.314650560815233,0.26999652052577,0.361777133810744,0.258649066460078,0.199006874715359,0.316547382093941,0.159526198843017,0.11007583452383,0.216299614933568,0.0332885814412554,0.0172043631955966,0.0565046047208161,0.288757871822456,0.223464661072904,0.356288841714687
"South Asia","NA","Women",1998,"Age standardised (30-79 years)",0.31645850424141,0.274756223510692,0.360016530838107,0.265213243513926,0.208292084584518,0.322632896525989,0.168242196460562,0.120225873019964,0.222835667120967,0.0364379272482712,0.0201815313461427,0.0593866533744937,0.283371291716995,0.224241756547453,0.344319107646634
"South Asia","NA","Women",1999,"Age standardised (30-79 years)",0.318349968431339,0.280256125271567,0.35876613984937,0.272066358511239,0.217282892636667,0.328608729742447,0.177391621729849,0.130708627786908,0.229221882155554,0.0398651738610438,0.023585186857529,0.0625909046674274,0.278007482229837,0.223921053967413,0.335302974278717
"South Asia","NA","Women",2000,"Age standardised (30-79 years)",0.320290393767906,0.284570298557197,0.357765881651018,0.279237911614844,0.226847505379813,0.333844176206467,0.187023235346131,0.141953226972672,0.236540395524135,0.0435954387746908,0.02696018797687,0.0652259620693777,0.27262589014178,0.223361004835433,0.325463233921488
"South Asia","NA","Women",2001,"Age standardised (30-79 years)",0.322117757223458,0.288725721199792,0.357857685356731,0.286717314377998,0.23681445375382,0.340211010964554,0.197176069681475,0.153147567875987,0.244774622254105,0.0476993442722387,0.0308817049168987,0.0692721598501137,0.267236131414971,0.222086371609883,0.315012680672027
