"Country/Region/World","ISO","Sex","Year","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"East and South East Asia",NA,"Women",1989,4.34852995477744,4.22041504393899,4.4772972318445,3.03096398042097,2.92689906112497,3.13841720397422,1.26743306741888,1.20347812366738,1.33091427619356
"East and South East Asia",NA,"Women",1990,4.36259621049276,4.24262058556869,4.48518369435117,3.04847905828894,2.94963159654658,3.14964995723171,1.26777699943288,1.20748320740901,1.32753170011482
"East and South East Asia",NA,"Women",1991,4.37672276448427,4.26045317817194,4.4963231799998,3.065638802212,2.97174312185771,3.16119912596565,1.26863299475129,1.21134243499013,1.32597815616011
"East and South East Asia",NA,"Women",1992,4.39077875765375,4.27740416519096,4.50914892229452,3.08232982687125,2.99416343533818,3.17369925914195,1.2697933514948,1.21395511071887,1.32543068103743
"East and South East Asia",NA,"Women",1993,4.40473290866399,4.28990959476356,4.52229367886595,3.09853676824736,3.01253057675075,3.1849230682368,1.27107466491564,1.21587660719246,1.32477664522403
"East and South East Asia",NA,"Women",1994,4.41840885094666,4.30314981760987,4.53634506216283,3.11406884470811,3.03124795534836,3.19714635726788,1.27253373731749,1.21866872252101,1.32573091639853
"East and South East Asia",NA,"Women",1995,4.43148604497662,4.31383833654366,4.55238739728986,3.12859585867875,3.04726293294353,3.20854019222232,1.27407795147577,1.22078063804542,1.32653157171864
"East and South East Asia",NA,"Women",1996,4.44431021904093,4.32577471313316,4.56712665555305,3.14263010451404,3.06328327228396,3.22213203646927,1.27575745144078,1.22332095914596,1.32859247900348
"East and South East Asia",NA,"Women",1997,4.45688093235459,4.33467779706846,4.58201166595274,3.15616599432105,3.07738881581574,3.23403636080796,1.27748334096399,1.22629542123675,1.33001832053947
"East and South East Asia",NA,"Women",1998,4.46948015657724,4.35080717148013,4.59152206601689,3.16957313415488,3.09138439210361,3.24514054836758,1.27929930226263,1.22808109717493,1.33101722489618
"East and South East Asia",NA,"Women",1999,4.48220733103651,4.36374231947572,4.60341831713614,3.18301318178593,3.10585014911531,3.25664917514467,1.28122398381934,1.23091939883516,1.33289075701233
"East and South East Asia",NA,"Women",2000,4.49504538372973,4.37886555492689,4.61359455921007,3.19651408517001,3.12093734742613,3.26929780500278,1.28329626281656,1.23428989806359,1.3340659517746
"East and South East Asia",NA,"Women",2001,4.50829263859091,4.39425084557769,4.6233397877603,3.21042741478408,3.13564014598002,3.28197275532357,1.28552248733142,1.23683596531259,1.33484512922405
"East and South East Asia",NA,"Women",2002,4.52234927097012,4.41210486371606,4.63677026105292,3.22532589189765,3.15057703217294,3.29632748010027,1.28787285976294,1.24061493686335,1.33606560055243
"East and South East Asia",NA,"Women",2003,4.53797628593028,4.43046693307632,4.64934991150075,3.24214431786273,3.16874076898827,3.3128752256057,1.29040311311752,1.24514360846559,1.33726314409285
"East and South East Asia",NA,"Women",2004,4.55471789464843,4.44886097709837,4.66001490147818,3.26036294853931,3.1887913591354,3.32956142721327,1.29303127982295,1.2481368288323,1.33879320307233
"East and South East Asia",NA,"Women",2005,4.57209921874136,4.46874606103812,4.67454950462993,3.27935312928794,3.20929623711681,3.34814319596452,1.29564704179723,1.2520356102132,1.34036779098997
"East and South East Asia",NA,"Women",2006,4.58974173803191,4.489488230525,4.68884854633683,3.2985919661382,3.22821784414546,3.36771704292519,1.29819229321022,1.25661634356074,1.34068061455156
"East and South East Asia",NA,"Women",2007,4.6069125676349,4.50743265360231,4.70274524350286,3.31716146798628,3.24667670056489,3.38620146934032,1.30045753781575,1.26009550581387,1.34145467004248
"East and South East Asia",NA,"Women",2008,4.6232035705079,4.52349695411895,4.71747112553855,3.33454476679167,3.26236077936864,3.40435437561707,1.30240279050155,1.26238850108457,1.34273796163926
"East and South East Asia",NA,"Women",2009,4.63760513469624,4.53691929205246,4.73117927933454,3.34949625239283,3.27573055008414,3.42144256170608,1.30388643320986,1.26269427297027,1.34384328773816
"East and South East Asia",NA,"Women",2010,4.65074288849739,4.54772992914282,4.7488524545187,3.36281886184471,3.28582177756077,3.43906483961505,1.30507824783517,1.26161053445191,1.34665836409159
"East and South East Asia",NA,"Women",2011,4.6634614302478,4.5545531948726,4.76782149924274,3.37554778221052,3.29502518575932,3.45670915281319,1.30642556473132,1.26040844755402,1.35182405459098
"East and South East Asia",NA,"Women",2012,4.6758704876991,4.55645429416632,4.79269538317721,3.38781116530784,3.30066801701796,3.47340577603936,1.30791548956234,1.25786201358007,1.357567736574
"East and South East Asia",NA,"Women",2013,4.68773958311499,4.55300528054211,4.8199198694378,3.39928345830579,3.30393816704158,3.49235696900049,1.30953256123383,1.25493971738785,1.36477355983065
"East and South East Asia",NA,"Women",2014,4.69924770427163,4.54714033697226,4.85099544771532,3.41013709081759,3.30782587638945,3.51108589196642,1.31132754515507,1.24939680579702,1.37327229681088
"East and South East Asia",NA,"Women",2015,4.71026479751632,4.53591929201074,4.88361423277432,3.42015133103085,3.30797557785698,3.53188220698674,1.31329651350798,1.24336017360325,1.38575087743699
"East and South East Asia",NA,"Women",2016,4.7207950628415,4.52018741277284,4.92574168130478,3.4292190994139,3.30781344238491,3.55381343496646,1.31552572935811,1.23702444677769,1.39656511366339
"East and South East Asia",NA,"Women",2017,4.73081738965981,4.49967125327128,4.96713210365122,3.43734260357897,3.30484905920217,3.57391068954155,1.3179967911199,1.22928320455121,1.41041043317452
"East and South East Asia",NA,"Women",2018,4.74033927670338,4.48232432049812,5.01344729402307,3.44455728142185,3.29992844367607,3.59461237837057,1.32064088001206,1.22012049597982,1.42423904389617
"High-income Asia Pacific",NA,"Women",1980,4.82058097756113,4.60054055697297,5.04106522853776,3.49191633681105,3.30888978425636,3.6802584114694,1.32034284167975,1.18820233426736,1.44817128294819
"High-income Asia Pacific",NA,"Women",1981,4.83351872516431,4.63571299178273,5.0318058163274,3.49926200165393,3.32783734545153,3.67161224856916,1.33072105219092,1.21048969513416,1.44815162822184
"High-income Asia Pacific",NA,"Women",1982,4.84596776932782,4.66213784512602,5.02921155647161,3.50581328245365,3.34800180625267,3.6671739907236,1.34111355928825,1.23237161341808,1.44909269346606
"High-income Asia Pacific",NA,"Women",1983,4.85770099797499,4.68494929683487,5.02770670382771,3.51137754101695,3.36615211031077,3.65973482890171,1.35146595866642,1.25277528202127,1.44931144879205
"High-income Asia Pacific",NA,"Women",1984,4.86867243014957,4.7062626221431,5.02874718335419,3.51585251038053,3.38274840747249,3.6524666935474,1.36180601437851,1.27272236998136,1.44997341298911
"High-income Asia Pacific",NA,"Women",1985,4.87882890009983,4.72853198513817,5.0273221756242,3.51919291697743,3.39664783701572,3.64549805516286,1.37205412023453,1.29077874914069,1.45134311089555
"High-income Asia Pacific",NA,"Women",1986,4.88831796999937,4.74753502507002,5.02621381371249,3.52161112492946,3.4087439873569,3.63822805397003,1.38228743660801,1.30872224204959,1.45337945592905
"High-income Asia Pacific",NA,"Women",1987,4.89700677115938,4.76324852179566,5.02782975990466,3.52291448549049,3.41698749097706,3.62831834265928,1.39255909826145,1.32698600774864,1.45670544889732
"High-income Asia Pacific",NA,"Women",1988,4.90496136486366,4.78115475952927,5.03099164960274,3.52319476720202,3.42582769469348,3.62150782045094,1.40278675376445,1.34161107746587,1.46129847934634
"High-income Asia Pacific",NA,"Women",1989,4.91192838664328,4.79345398790264,5.02839174954739,3.52207830587165,3.43095756827988,3.61296425479418,1.41301753102063,1.35762970130706,1.46636736876062
"High-income Asia Pacific",NA,"Women",1990,4.9178002027002,4.80758471779635,5.02558061716313,3.51934114746241,3.43421076699589,3.60334445118014,1.42323847176686,1.37289731718556,1.47199608558028
"High-income Asia Pacific",NA,"Women",1991,4.92263749882061,4.81899894621701,5.0242752769823,3.515084896536,3.43548578261156,3.59407188898745,1.43357722180656,1.38688007447129,1.47826826741024
"High-income Asia Pacific",NA,"Women",1992,4.92691361805022,4.8309241301059,5.0230017511307,3.51001363445124,3.4364129086101,3.5846488723693,1.44411323439375,1.40036942621905,1.4867504831302
"High-income Asia Pacific",NA,"Women",1993,4.93091264083816,4.8386833526502,5.02410559253906,3.50455125688554,3.43574139118448,3.57441238147707,1.45493956863032,1.41430602868746,1.49536701706537
"High-income Asia Pacific",NA,"Women",1994,4.93494187767358,4.84466338553337,5.02561968705563,3.49908361777304,3.43462885656118,3.56529538146822,1.46602628320818,1.42728958861362,1.504749399817
"High-income Asia Pacific",NA,"Women",1995,4.93885773079993,4.85288790999384,5.02554323150005,3.4934993395339,3.43133045338723,3.55599392222043,1.47738932763796,1.44048416212676,1.51434934232585
"High-income Asia Pacific",NA,"Women",1996,4.94240144189729,4.85635860092362,5.02575233711546,3.48753097721311,3.4273685881388,3.54804778735881,1.48882867390165,1.45329810438965,1.52435367013905
"High-income Asia Pacific",NA,"Women",1997,4.94518292775908,4.86126552442369,5.02532868167265,3.48075780634469,3.42318124210682,3.53873601854045,1.50023340064137,1.46614464440461,1.53482914306494
"High-income Asia Pacific",NA,"Women",1998,4.94726088153843,4.86463978542604,5.02554974300187,3.47331927422368,3.41819398931128,3.52927434037692,1.51148578393094,1.4775746404449,1.54529300648107
"High-income Asia Pacific",NA,"Women",1999,4.94870877906422,4.86883510399301,5.02608873660908,3.46532063945646,3.41125365857956,3.5194349754184,1.52251030405963,1.4897427792972,1.55519527123665
"High-income Asia Pacific",NA,"Women",2000,4.94956258061399,4.87030901282869,5.02699183843891,3.45678877730434,3.40426614352953,3.50929922614021,1.53326102318168,1.50136912639491,1.56510856672363
"High-income Asia Pacific",NA,"Women",2001,4.95096755508866,4.87412118923451,5.02689485664702,3.44889059687376,3.39605217246989,3.50035881790712,1.54384769777784,1.51217703170575,1.5755141063908
"High-income Asia Pacific",NA,"Women",2002,4.95277830246038,4.87698836343542,5.02671397590645,3.44140950839807,3.38893039423671,3.49221115089605,1.55412420250005,1.52262384754228,1.58584681740491
"High-income Asia Pacific",NA,"Women",2003,4.95478510786601,4.88106814508026,5.02861691490055,3.43403298715054,3.38363010943231,3.48363945814466,1.56397377777527,1.53326380869985,1.5949015498624
"High-income Asia Pacific",NA,"Women",2004,4.95688070477541,4.88350692624227,5.03019110019797,3.42669867900162,3.37735379848435,3.47570534228726,1.57329941097949,1.54283265185628,1.60403941816985
"High-income Asia Pacific",NA,"Women",2005,4.9587943184534,4.88625029378971,5.03234987053636,3.41906890024031,3.36937527638239,3.46812479742106,1.58218556425522,1.5526102536126,1.61290472694671
"High-income Asia Pacific",NA,"Women",2006,4.96037658414562,4.88794887313955,5.03416842368737,3.41101905618315,3.36191135289664,3.45964043157947,1.5907173441695,1.56127261495061,1.62162339841445
"High-income Asia Pacific",NA,"Women",2007,4.96148404437293,4.89015005154773,5.03416093501799,3.40238993069122,3.35291217269171,3.45084532647458,1.5988767554947,1.56964042406663,1.62920023374146
"High-income Asia Pacific",NA,"Women",2008,4.96215886539355,4.8901331936749,5.03521282990708,3.39327416706767,3.34386517512604,3.44251187819223,1.6068136029072,1.5775485244432,1.63675627788874
"High-income Asia Pacific",NA,"Women",2009,4.96232877858879,4.88981543566563,5.03596173322333,3.3835831277663,3.33177194318102,3.43436513413802,1.61466120028493,1.58513515145557,1.64453833284407
"High-income Asia Pacific",NA,"Women",2010,4.96189427802986,4.88840402823751,5.03652256356653,3.37324882410514,3.31944058254171,3.42580163376116,1.62251378597092,1.59303561930746,1.65203961294298
"High-income Asia Pacific",NA,"Women",2011,4.96047453398666,4.88601508290187,5.0391225676112,3.362033704078,3.30596807237681,3.41711109502989,1.63026743814012,1.59954185492306,1.65984254107266
"High-income Asia Pacific",NA,"Women",2012,4.95801545828054,4.87874883513629,5.03967637427725,3.34993112419788,3.29109762004165,3.40809587954335,1.63793003781247,1.60583751967501,1.66903593983886
"High-income Asia Pacific",NA,"Women",2013,4.95506484808084,4.86993399903918,5.04180951554804,3.3375339600192,3.27515229483514,3.39920821156837,1.64562033165978,1.61162051820469,1.67953929631193
"High-income Asia Pacific",NA,"Women",2014,4.95162795590267,4.85913993435304,5.04725305592297,3.32480961258604,3.2565004012675,3.39151991492632,1.65324653553626,1.6164424985837,1.69064906085763
"High-income Asia Pacific",NA,"Women",2015,4.94777040875529,4.84449482482119,5.05440165991205,3.31177747409737,3.23698908001102,3.38517576489082,1.6608608484117,1.61942083930817,1.70143275193415
"High-income Asia Pacific",NA,"Women",2016,4.94382141997383,4.82320322504326,5.06547761651554,3.29874225581561,3.21783656988591,3.3802970500192,1.66854300856249,1.62142114289731,1.71435766216146
"High-income Asia Pacific",NA,"Women",2017,4.93975639192875,4.7997001548935,5.0832374745558,3.28561021481658,3.19705141323702,3.37435794733512,1.67632941838236,1.62282229580762,1.72900978681222
"High-income Asia Pacific",NA,"Women",2018,4.93556046959428,4.77395145130941,5.10262041320369,3.27229381461774,3.17596143052796,3.37160933949589,1.68410330799333,1.622230309816,1.74479480385632
"High-income Western countries",NA,"Women",1980,5.6806723732513,5.51762856296354,5.84059799319513,4.15465659685632,4.04285674031292,4.26372366167411,1.49917423525378,1.43096842645366,1.56821037294767
"High-income Western countries",NA,"Women",1981,5.66064119366358,5.51448033404377,5.80512822067957,4.13757031257131,4.03287413859384,4.23934020651105,1.49731625970083,1.43476594094331,1.56047936532055
"High-income Western countries",NA,"Women",1982,5.64067397992546,5.50672328364003,5.77401259324255,4.1204143470032,4.02185285395442,4.21642167493428,1.49542875582882,1.43828302427705,1.55277793487251
"High-income Western countries",NA,"Women",1983,5.62052539524493,5.49860345844074,5.74275012550118,4.10294964400153,4.01018357287171,4.19362860804556,1.49340265465385,1.43976682107199,1.54642113859728
"High-income Western countries",NA,"Women",1984,5.60012095607559,5.48931405633403,5.71264479000288,4.08511806752997,3.99705639219318,4.17052210405335,1.49107557227625,1.44036116617592,1.54003703171856
"High-income Western countries",NA,"Women",1985,5.57938122933708,5.47371740275704,5.68398533706136,4.06682829445534,3.98300912583264,4.14760019781649,1.488418886382,1.44104706967506,1.53426200752945
"High-income Western countries",NA,"Women",1986,5.55858626478418,5.45718315808235,5.65858783688527,4.04837655836586,3.96869793585708,4.12455404507724,1.48570934058155,1.44034532190209,1.52928011833958
"High-income Western countries",NA,"Women",1987,5.53760442835079,5.44170622048345,5.63435512337941,4.02955932825471,3.95439562189801,4.10311227657409,1.48312830308906,1.44080301993959,1.52501301387308
"High-income Western countries",NA,"Women",1988,5.51576405682642,5.42555414687682,5.60851164688773,4.00949462029876,3.93780743875507,4.07930117352504,1.48052074974722,1.43991272387844,1.52016916337202
"High-income Western countries",NA,"Women",1989,5.49267385499975,5.406058446364,5.58168350971311,3.98764512821089,3.92089579575338,4.05485775785464,1.47800425621802,1.43859642768835,1.51614389779993
"High-income Western countries",NA,"Women",1990,5.46844331984322,5.38632236169522,5.55348629257684,3.96415542644664,3.90042133819638,4.02993016820821,1.47571527003788,1.43760407226417,1.51255602065025
"High-income Western countries",NA,"Women",1991,5.44361178789791,5.36476676972375,5.52464076474181,3.93968578979399,3.87929277616538,4.0030999739218,1.4738458214359,1.43677499820166,1.50994022729486
"High-income Western countries",NA,"Women",1992,5.41845850932151,5.34246898451481,5.49726559989952,3.91463343932697,3.85641986187702,3.97555215466859,1.47251401883498,1.43670281034495,1.50756000198566
"High-income Western countries",NA,"Women",1993,5.39309786847426,5.31941341378137,5.46874206982874,3.88909598998972,3.83245288665678,3.94806398776957,1.47188177809786,1.43656361359638,1.50582473183636
"High-income Western countries",NA,"Women",1994,5.36746659556262,5.29538937315523,5.44087686447451,3.86295863451945,3.80853485722054,3.91977582914201,1.47212089714976,1.43781619688805,1.50530709551788
"High-income Western countries",NA,"Women",1995,5.34158918401159,5.27259205048369,5.41243069228334,3.8362886399339,3.78368013060697,3.89116684047252,1.4732800070806,1.44090265507336,1.50497094416452
"High-income Western countries",NA,"Women",1996,5.31531640074513,5.2479284035959,5.38323801238151,3.80892626774384,3.75804409261897,3.86235739333338,1.47527270846912,1.44364933858346,1.50570595782654
"High-income Western countries",NA,"Women",1997,5.28891930097452,5.22236524523304,5.35652348285887,3.78116226892236,3.73254749888758,3.83272071784204,1.47816347786071,1.44747475882299,1.50703978292938
"High-income Western countries",NA,"Women",1998,5.26254322278209,5.19860690747888,5.32851804054529,3.75319244045226,3.70595848171486,3.80286122045246,1.48182873548083,1.45182727291296,1.5095488644282
"High-income Western countries",NA,"Women",1999,5.2364038142946,5.1737352661352,5.30121300670104,3.72529992133422,3.67945660859015,3.7719311628266,1.48613056860087,1.45715934790252,1.51260738197051
"High-income Western countries",NA,"Women",2000,5.21049043517388,5.14852614415922,5.27443246404815,3.69743006985472,3.65303512508912,3.74323073011507,1.49090493367885,1.46295372262217,1.51709854364051
"High-income Western countries",NA,"Women",2001,5.18500742583167,5.12282173592295,5.2483946921255,3.66981138079414,3.62595087315281,3.7151626835656,1.49606506060775,1.46929296435225,1.52172814507339
"High-income Western countries",NA,"Women",2002,5.16017535617533,5.09883739888209,5.22253471748488,3.64283685721914,3.59934939293568,3.68766989359872,1.50145785005399,1.47470486808657,1.52676164186975
"High-income Western countries",NA,"Women",2003,5.13606207492071,5.07475846299973,5.1990302758888,3.61657141204546,3.57398973804706,3.6599467552944,1.50672186226818,1.48031909523138,1.53233064033059
"High-income Western countries",NA,"Women",2004,5.11256068235549,5.05069881484419,5.17475244531586,3.59099878024385,3.54916930903592,3.63374396610063,1.51167205221671,1.48555985658492,1.53705211689117
"High-income Western countries",NA,"Women",2005,5.08984309914012,5.02755875933959,5.15093961765263,3.56632014416959,3.52498668025887,3.60865245273973,1.51631461025069,1.49047844105223,1.54199794129085
"High-income Western countries",NA,"Women",2006,5.06802972570796,5.00509216332318,5.12788380427719,3.54273245754874,3.50059309941876,3.58479015803537,1.52075257920477,1.4949794947274,1.54679211161665
"High-income Western countries",NA,"Women",2007,5.04714401581515,4.98446796768201,5.10737841716821,3.52030637297569,3.47777540682544,3.56331703393909,1.52515506610684,1.49949804985487,1.5516221599547
"High-income Western countries",NA,"Women",2008,5.02718003892942,4.96429499696799,5.08842744488769,3.49895308741964,3.45611618649839,3.54263579723524,1.52983679674952,1.50423140683126,1.55640394375836
"High-income Western countries",NA,"Women",2009,5.00755691420407,4.9439317067532,5.07118871765629,3.47801975833164,3.4342291986359,3.52281729276432,1.53479184291169,1.50832698193903,1.56146324012684
"High-income Western countries",NA,"Women",2010,4.98803078938692,4.92346798543719,5.05422784317907,3.45716565168209,3.41146172653916,3.50317826075887,1.54003856946572,1.51302077552057,1.56753597961795
"High-income Western countries",NA,"Women",2011,4.96830913750982,4.90099807628308,5.0380902714208,3.43595051255968,3.388270210867,3.48430123333962,1.54565662763009,1.5175859477509,1.57507609965126
"High-income Western countries",NA,"Women",2012,4.94833337746815,4.87598764267091,5.02293106048031,3.41433931989973,3.36338228741492,3.4655103617728,1.55175005893463,1.52211569058056,1.5825673530394
"High-income Western countries",NA,"Women",2013,4.92790494626372,4.84895704688186,5.0105946862035,3.39202020052457,3.33720982503482,3.44587402352447,1.55816738617452,1.52622237428495,1.59115678800352
"High-income Western countries",NA,"Women",2014,4.90723384788504,4.8195961231698,4.9959243515824,3.36927292202547,3.31023276705606,3.42816473031864,1.56483913258369,1.52926559115512,1.60130936426043
"High-income Western countries",NA,"Women",2015,4.88623856211419,4.78606688462337,4.98780261880547,3.34600507392413,3.28188455135581,3.40987754747628,1.57169547415716,1.53196912924921,1.61313374458204
"High-income Western countries",NA,"Women",2016,4.86514221731396,4.74955604280672,4.98270808386935,3.32252500417867,3.25235419410167,3.39332732180137,1.57863683399417,1.53386206665525,1.62589378575609
"High-income Western countries",NA,"Women",2017,4.84396844428933,4.70987686004752,4.97890727462355,3.29888448761248,3.22221535740161,3.37660095329528,1.58564052343165,1.53471872393931,1.64043405166051
"High-income Western countries",NA,"Women",2018,4.822700554672,4.66454442633568,4.9811050256737,3.27505019529749,3.19138406640516,3.35931392179205,1.59267014389989,1.5340514999192,1.65518109735256
"Latin America and Caribbean",NA,"Women",1980,4.84252214346081,4.45699673819638,5.23205463972113,3.68500374119282,3.427334199601,3.92357311068382,1.07559261672125,0.893330065634591,1.27799482802472
"Latin America and Caribbean",NA,"Women",1981,4.84747113048881,4.49052245401384,5.20378028999154,3.69350909864594,3.44992273723066,3.92087907245921,1.07972060452167,0.909903086112828,1.27221116954937
"Latin America and Caribbean",NA,"Women",1982,4.8518562241563,4.52256047152874,5.1860510387942,3.70109025313629,3.47065737791794,3.91704165543405,1.0839800861872,0.925039058098122,1.26351357455289
"Latin America and Caribbean",NA,"Women",1983,4.85584109190745,4.55292017117059,5.15917538508344,3.70789174066786,3.48929116016676,3.9126523088618,1.08837559901378,0.93976944029775,1.25716380979456
"Latin America and Caribbean",NA,"Women",1984,4.85922779976869,4.5816604320504,5.1348846559111,3.71369864635809,3.50608769015654,3.91006601586325,1.09283178699278,0.954885651315824,1.25061252372042
"Latin America and Caribbean",NA,"Women",1985,4.86205876923309,4.61015886502839,5.11497573331192,3.71856638679013,3.52213318468406,3.90299306834914,1.0973278250847,0.970088217693349,1.24519407223926
"Latin America and Caribbean",NA,"Women",1986,4.864527241298,4.63593449773165,5.09595637229702,3.72271861086541,3.53748718743681,3.89983897903059,1.10199322680386,0.983787994595604,1.2403400388769
"Latin America and Caribbean",NA,"Women",1987,4.86660371066562,4.65835316636581,5.0782068508297,3.72611791229094,3.55238370296512,3.89347075123988,1.10685351720057,0.996862383279145,1.23443900099138
"Latin America and Caribbean",NA,"Women",1988,4.86829744726999,4.67610369879342,5.06077246444509,3.72881800058741,3.56555544567752,3.88659820519799,1.11179773863854,1.00986309919114,1.22962577841657
"Latin America and Caribbean",NA,"Women",1989,4.86965982460407,4.69494233477083,5.04243372621904,3.73089131685858,3.57659854172851,3.88001462466749,1.11690832750064,1.02186685877345,1.22687399371897
"Latin America and Caribbean",NA,"Women",1990,4.87080715758934,4.7100208260968,5.03027807817697,3.73244552032682,3.58624547641621,3.87241438770282,1.12216605563401,1.033608343407,1.22409426811633
"Latin America and Caribbean",NA,"Women",1991,4.87182996175372,4.72362200557694,5.02169921800234,3.73360651895683,3.59538577452263,3.86669455128348,1.1276006475307,1.04420815760117,1.22121024956138
"Latin America and Caribbean",NA,"Women",1992,4.87264375990341,4.73717182696792,5.01398190861878,3.73427091282703,3.60440630244911,3.86123041471374,1.13318040689633,1.05536929487377,1.21924373400067
"Latin America and Caribbean",NA,"Women",1993,4.87341799123024,4.74596896296581,5.00466057738368,3.73464166226089,3.6130066032216,3.85567017981357,1.13894347803279,1.06623024112128,1.21722182665661
"Latin America and Caribbean",NA,"Women",1994,4.87397767300145,4.75247643424749,4.99773100147067,3.73438498496341,3.62005764296428,3.84979665900145,1.14493107768545,1.07754707097127,1.217073445302
"Latin America and Caribbean",NA,"Women",1995,4.87432774037358,4.75956823415898,4.99385792775419,3.73351360304652,3.62517044675236,3.84269491283012,1.15120311929642,1.08748992142481,1.21763151230104
"Latin America and Caribbean",NA,"Women",1996,4.87439248460132,4.7636511846134,4.98823996162102,3.73191363862617,3.62990810382349,3.83457127280909,1.15768090709843,1.09784823803358,1.21970115074101
"Latin America and Caribbean",NA,"Women",1997,4.87423229708955,4.7671335544778,4.9811269222131,3.72968784820314,3.63291762316099,3.82671792839205,1.16431163222294,1.10779285241595,1.22211069845915
"Latin America and Caribbean",NA,"Women",1998,4.8737203126096,4.77106677990213,4.97501841154182,3.72672336303457,3.63459088378548,3.81878263397925,1.17093035167599,1.11726656569037,1.22545943988571
"Latin America and Caribbean",NA,"Women",1999,4.87293538422743,4.77523173028479,4.96853202679192,3.72312165222846,3.63535285722367,3.8102224038821,1.1774718269437,1.12698832501508,1.22910688107319
"Latin America and Caribbean",NA,"Women",2000,4.87192397944479,4.77706656913189,4.96433343020258,3.71897619885304,3.63523956403443,3.80185053332593,1.18386119116742,1.13628575842453,1.23257944958691
"Latin America and Caribbean",NA,"Women",2001,4.87085969115148,4.77965917520465,4.95866378221643,3.71453364068217,3.63518874920394,3.79299120179343,1.19000625769692,1.14466927996506,1.23649395130421
"Latin America and Caribbean",NA,"Women",2002,4.86954548201799,4.78354284741919,4.95452742590611,3.70961904044529,3.63400535192491,3.78404952713295,1.19576502800633,1.15226761051747,1.23989606263443
"Latin America and Caribbean",NA,"Women",2003,4.86783750056847,4.78498227509028,4.94987281035254,3.70407075834198,3.63355034336724,3.77375031944192,1.20094930513623,1.15970083236974,1.24302049462133
"Latin America and Caribbean",NA,"Women",2004,4.86559423926357,4.78613047412706,4.94457190014984,3.69778421743045,3.63063968501588,3.76451082611541,1.20540977161907,1.16587457612758,1.24565473568101
"Latin America and Caribbean",NA,"Women",2005,4.86273546060325,4.78505369302335,4.941657086964,3.69068319317939,3.62730440661667,3.75563908520683,1.20904493242427,1.17169694057582,1.24777141813884
"Latin America and Caribbean",NA,"Women",2006,4.85928178208487,4.78324385124008,4.93522131710207,3.68284084226461,3.62167487883025,3.74579452228114,1.21177657489028,1.17564192945084,1.24813521915588
"Latin America and Caribbean",NA,"Women",2007,4.85487646919755,4.78126132626197,4.92908873258586,3.67372842600582,3.61471060758133,3.73382735840333,1.21361658644027,1.17904571146566,1.24818967270636
"Latin America and Caribbean",NA,"Women",2008,4.84947561016353,4.77754056214861,4.92273116672465,3.66331217622993,3.60457756734394,3.72253707796232,1.2147145230981,1.18145246741761,1.24870872406235
"Latin America and Caribbean",NA,"Women",2009,4.84268043068138,4.77087839289921,4.91594218399277,3.65112770700676,3.59307140277435,3.70935112531878,1.21516468792122,1.18171791915812,1.24882907396681
"Latin America and Caribbean",NA,"Women",2010,4.83434352547138,4.76357065395685,4.90785082139237,3.63697767749962,3.57922218236038,3.69531326311773,1.21503938556918,1.18177903675697,1.24836308981303
"Latin America and Caribbean",NA,"Women",2011,4.82414680901579,4.75236364310182,4.89874436797018,3.62047528982153,3.56105943104363,3.6799950535449,1.21438463669069,1.18058848685567,1.24848175539806
"Latin America and Caribbean",NA,"Women",2012,4.81217512120493,4.73666352270272,4.88949975075392,3.60169881541715,3.54096714076853,3.66224673886663,1.21330866232212,1.17853778622865,1.24859217997655
"Latin America and Caribbean",NA,"Women",2013,4.79867205491545,4.71717554878238,4.88035919276727,3.5809278649812,3.51544085835758,3.64560738926691,1.21187029033111,1.17419656391474,1.24902370308657
"Latin America and Caribbean",NA,"Women",2014,4.78388245734423,4.69384175608122,4.87464588324678,3.55844928323154,3.48789398690465,3.62792408870673,1.21020222415616,1.16887185471882,1.25061782971628
"Latin America and Caribbean",NA,"Women",2015,4.76819907106743,4.66671213345165,4.87040640329394,3.53478957334171,3.45814946625025,3.60925405092447,1.20836145209147,1.16219975575351,1.25251382510258
"Latin America and Caribbean",NA,"Women",2016,4.75215628890789,4.63737070103781,4.86781192803251,3.51065097791545,3.42739311525122,3.59096811292626,1.20655465939774,1.15401692960572,1.25646336480428
"Latin America and Caribbean",NA,"Women",2017,4.73586458841276,4.60276491339269,4.87163357092493,3.48614956955496,3.39471200310525,3.57448350381453,1.20484083608822,1.14509289630778,1.26186631053025
"Latin America and Caribbean",NA,"Women",2018,4.7194746883008,4.56544394861748,4.87678933029427,3.4614213213675,3.361624866031,3.55799525204797,1.20316335797236,1.134602532753,1.26735779112501
"Oceania",NA,"Women",1980,4.5757866910344,4.11471090846942,5.03363182703175,3.30052380875643,2.96093425389017,3.64059344892107,1.17101886508502,0.902414166344024,1.44392728465577
